ID,Lat,Lon
ID_6XV3CU2DPDTP,34.2554888,70.32998813
ID_L3X7Y11LRA9Q,34.09123509,70.74882364
ID_KRFMHYEIDSPQ,34.10464725,70.70412043
ID_31YDU21TJHFO,34.08906984,70.69456486
ID_UGQ4P2JUH0ZQ,34.30680603,70.38161414
ID_YI2DRW8CWYTV,34.12983832,70.71911797
ID_AJ0ZQ0BWNQDJ,34.06435782,70.66220171
ID_BXAEGEVNM7Z5,34.30021188,70.3887482
ID_8ZQTO2RAXWK9,34.29604281,70.42770336
ID_NJ7TR0UIRLXI,34.29660097,70.39944339
ID_MO9PX9RZ01XK,34.17091154,70.77545191
ID_LVRJASAC5NFP,34.30736337,70.3955146
ID_4C2O3QKE652D,34.28258596,70.40072344
ID_A1F1OYZ0CR7Y,34.10621338,70.7045454
ID_KYBQXUVXQHTA,34.25989846,70.36863354
ID_4R1GBOG7F02P,34.09888999,70.69268748
ID_84HXMQPKTJXQ,34.30520793,70.38798813
ID_1S7BBUA8DTTQ,34.26866122,70.35381277
ID_SR1610J23RXZ,34.27748495,70.34672574
ID_4W4KAW692AS2,34.09267426,70.7584305
ID_2MDCZ40BHNSB,34.07993288,70.69026615
ID_XGCHI0QINRR2,34.11913606,70.69333487
ID_LCU8PB4N0LVN,34.09252058,70.75387151
ID_CZKDZ6JHYMP4,34.29089624,70.39394106
ID_7Z40LLJAFZ00,34.08181834,70.69665843
ID_LT6B1I6DN74Z,34.264893,70.33371323
ID_0O9IXHXP6W50,34.29270082,70.36551715
ID_S9FDBGGIZC2H,34.28970829,70.41687464
ID_B3JRB3R30YL8,34.2665699,70.33002391
ID_THFLD6H0G21T,34.26453919,70.36640568
ID_TJZFLT7QJMC7,34.30126638,70.39345406
ID_A9TJTX66XQSG,34.16530999,70.76418241
ID_Y7S21PIT1FOS,34.28432088,70.41332169
ID_4C8HMB30MJIB,34.24378466,70.30037392
ID_9V9JROSJ9MM4,34.08279402,70.68887948
ID_G3U6M5H54UXM,34.29256115,70.43146586
ID_MKK43JNFC42S,34.30628575,70.39096087
ID_KZX10YRRPFQ2,34.28429498,70.41821376
ID_S6Q0OLMNEJ9V,34.25109915,70.34426477
ID_X0I8DW9ZQHPY,34.15512428,70.7574672
ID_AGMVF8S9GKTV,34.29562046,70.41263232
ID_EOZOYTUE4PTC,34.05531528,70.6693958
ID_1VG8RI95H9T1,34.05437555,70.66649405
ID_TV5TSED9LGL8,34.13151436,70.7133555
ID_06BV9BGMEJ9D,34.08166173,70.70187219
ID_Y02KW78T1MSC,34.11907907,70.7562348
ID_7S6N6RWBL25X,34.25444237,70.34979868
ID_KNAKZV7SZ2GI,34.26100847,70.34100325
ID_DDZYRA60EBIC,34.27800803,70.34826326
ID_7TBQ9F6ANT4H,34.28245695,70.41618035
ID_7BR1I073QEZ2,34.12533868,70.73856201
ID_LH3TRH66RJNA,34.11644237,70.68619581
ID_WI9BJXNUVVVJ,34.30077626,70.40652493
ID_WASJCJQPH101,34.08957119,70.6584281
ID_QHBMANMQPREC,34.25254092,70.31789525
ID_1XNW5PWHESVU,34.28615934,70.39997662
ID_JIGQAR40H0YP,34.2642695,70.3565737
ID_9F6HQLKDBBCW,34.12124876,70.71294909
ID_I4KHK6Y6KDFY,34.27864291,70.32972096
ID_WVFJY6X3CSXS,34.26380094,70.35832091
ID_V582NH012WA8,34.29249735,70.3910207
ID_ZHMFRGK8ZYZX,34.30842679,70.38645559
ID_PIC5KT1B1QLP,34.27013033,70.35148256
ID_6NF7KLNUH5DU,34.08462909,70.68706187
ID_5SDY8K1CQJFX,34.24989042,70.33078732
ID_42JXTM6TL2HH,34.16085762,70.76212097
ID_977NWSX8H95U,34.10283664,70.69160093
ID_B8F33E7UM5YL,34.081523,70.69886627
ID_3UYQC3VP37VX,34.29602953,70.38097128
ID_NJVCQI6LZLLT,34.28327336,70.42684393
ID_SGTYWII6FPXV,34.2928223,70.40802
ID_UBCEP9JKKR3C,34.3061929,70.37072932
ID_D1NFOTF86MV2,34.2746759,70.34934289
ID_VDJ7RDIZ0GVR,34.24226775,70.31642297
ID_8TPGJRN2S38X,34.12057584,70.75910009
ID_YQHCMAA5ZFWS,34.29855951,70.37940196
ID_LACUI1CIVQE3,34.266225,70.35631726
ID_VKA4TCB2C4QE,34.05891118,70.66630758
ID_5TJK3S2FXWGJ,34.08653055,70.69015502
ID_G3MBBK2GN8HA,34.05537815,70.67442146
ID_7XB2G02AHPZP,34.2501881,70.32778285
ID_FUNQA2O629NJ,34.2663691,70.34951408
ID_N891V6PQ08U5,34.10758431,70.70671637
ID_P30IQ3RLKQOD,34.28479427,70.40311014
ID_EYU12FP6UOFO,34.29806106,70.38105841
ID_B0VHWTPUJITS,34.05737364,70.67368245
ID_2M3R9EODLGS4,34.12211821,70.69597237
ID_6SB0JE6SHJ3L,34.30297412,70.41560677
ID_9CILZ9TGBH0T,34.29893735,70.37322218
ID_FHSW631M4N6O,34.29027174,70.42885686
ID_ZITFA0EJNEUQ,34.12790762,70.75925272
ID_F8OKGFOW3RG5,34.28273442,70.4033342
ID_9W7U6HVV4ATO,34.05571088,70.6651257
ID_QHZUFA9TUBYU,34.10388815,70.69475723
ID_BU6G7UU67RZ9,34.29019851,70.39486779
ID_9VZYXPCVYCV9,34.08613276,70.69520366
ID_8YSS6PROMXGT,34.10972348,70.70535783
ID_FJ6P26L0UFM2,34.11920328,70.75485172
ID_WIVV3FC9UR2G,34.05966777,70.66318498
ID_WMYWS7MZH87D,34.2686619,70.35210176
ID_NZR9VF6RQIJM,34.26255925,70.37221361
ID_ZBJO86WI1GUK,34.25695047,70.35839643
ID_IBP4H0SMTFSF,34.1541385,70.75888926
ID_HC2N17K8EQKR,34.29745221,70.42990804
ID_A5CWUD22SAN5,34.27005754,70.33410411
ID_VAMSOJ4CYQRT,34.07642894,70.69107683
ID_LTQCRW9EV5WH,34.14078199,70.74978862
ID_397WUFK62O3K,34.1233411,70.71208702
ID_JBNE6SKLMZKP,34.10498638,70.69647276
ID_5WCHS8ORYR96,34.25287786,70.32133163
ID_X6C66ZFTRGGR,34.28264157,70.38449942
ID_N0NDW4WP07G3,34.2811487,70.41305181
ID_MJKNX4B7CTKD,34.09408403,70.75666592
ID_VS67R41V7MWW,34.08246012,70.68476698
ID_OJPND0UHKZJT,34.2649011,70.35784562
ID_0WFSUTUVXSPF,34.27679174,70.34446278
ID_XEVFJJGJ5GVM,34.27967958,70.33247377
ID_OMQHS5RIACR1,34.24317874,70.30390067
ID_Y4G79G92Z32P,34.27110206,70.35483446
ID_BOOYHB38R6WL,34.28547034,70.4266858
ID_0UOKF3J7DE4K,34.30396475,70.37827016
ID_0UPU3EOZMQMA,34.26884823,70.3510082
ID_QIO5YK010C2B,34.28754161,70.36516893
ID_3KVZM9GGNILC,34.30260308,70.40015527
ID_ZTPER4F6X49X,34.1026096,70.69411834
ID_5EDSR8JNKFN1,34.3117041,70.39649232
ID_HGTSM3SUOWOY,34.29469778,70.41759674
ID_KPR2EXPIZPEX,34.30104946,70.37643165
ID_VETI66YG9PK7,34.12077987,70.69384823
ID_84T5EB5EG8VL,34.30529668,70.39933509
ID_I3S6UERI4CVX,34.24167166,70.31094936
ID_34AYAB1LEVW2,34.08538734,70.6912668
ID_QWC2Z6LGH1XD,34.29026289,70.37353562
ID_Q4HMFRQPX9C7,34.10218392,70.70060661
ID_NY499KLMSBQU,34.29550718,70.41609237
ID_9VW7VCSOMGHV,34.2555935,70.33198207
ID_IA0HWG6J9UPP,34.07909524,70.71177743
ID_INDUL05ZKDV7,34.12007119,70.68275342
ID_WCBHP14BIDGK,34.30208739,70.41214109
ID_EHEVAAG5OVYD,34.29534687,70.40341353
ID_OLQJXWHJXXBI,34.24935224,70.30547262
ID_PLG96AG0W25H,34.07983356,70.70838649
ID_FTVG593ESV7J,34.16602943,70.77148668
ID_9MK8TZTNFPMW,34.25579557,70.35174526
ID_GUF0SUN8R0AX,34.10338219,70.70370289
ID_JBFTN6GD5D66,34.1731694,70.77218754
ID_E58V7AAL5SXZ,34.16202446,70.76237605
ID_3TXXF6824U60,34.29352519,70.42682118
ID_89W2TPXQV4GF,34.29853421,70.38972872
ID_FDHS3Y6YIR1C,34.30712957,70.3796555
ID_PC2YKKTPD6CH,34.29051993,70.40713331
ID_LG2WATALLKN6,34.26180491,70.36023888
ID_RMCE9D7IYTAE,34.28686794,70.34099577
ID_0J6C9UOYGZ7M,34.30152294,70.40080268
ID_1S2K2LTVAHM6,34.11975211,70.7539169
ID_HFMHA8YD8Y2X,34.14500236,70.75133445
ID_QA1I9O27BBD5,34.30132475,70.42416045
ID_OJ8J05J2NDVS,34.05667514,70.66142031
ID_LQ227VHHYQAY,34.29606061,70.36995579
ID_HG77TH9IASHK,34.2870228,70.33767397
ID_2BAPSQCW7CVR,34.29150844,70.40821889
ID_0YTEIUA7FS6V,34.0931037,70.75165057
ID_DZ0ASIZIIPFI,34.3122807,70.38906799
ID_DAIGFK3AT6SK,34.29479237,70.39973823
ID_6YQYMF69AM0P,34.09716053,70.75051432
ID_Z0FMR5D6IW5I,34.2830683,70.34381125
ID_THUM4VQJD2WE,34.24600587,70.29788732
ID_D7LQANIDQBRP,34.26662926,70.36835074
ID_Y462DG9G355B,34.09280972,70.66773005
ID_1SHU6WUR7OQD,34.09857832,70.69616206
ID_F41TFOL8PF88,34.28415824,70.34923252
ID_2NAL788ZSLC3,34.25527557,70.35743387
ID_6O40E83GVRSG,34.09735861,70.75529491
ID_HPX4ZCC7YCS1,34.29604347,70.4212875
ID_RCI9OPKUU9K2,34.12480963,70.68735325
ID_4JCWXGVL735R,34.11019473,70.70703704
ID_OF8ANXERJOMZ,34.09333668,70.75731312
ID_RTAIZ246LB87,34.27082169,70.34268469
ID_I5WGZ9UTOCJQ,34.26849307,70.34987415
ID_YIXDLKPWC4FB,34.28347829,70.34237767
ID_FTZXRVIWFK2E,34.281846,70.3420682
ID_9EU0DH7XCXQJ,34.12124216,70.75769217
ID_0EFVK1SGR2SJ,34.12012097,70.68869916
ID_6WYCFMB4OXHU,34.2781947,70.32845328
ID_0UIRWBPQGYJN,34.29320987,70.3419697
ID_00MJRGGCU6WE,34.14171912,70.75385026
ID_GVPWK2O7UPM4,34.26256666,70.33833261
ID_CZ9C033YKQPQ,34.27150445,70.34795236
ID_457173Z6182K,34.24441158,70.29785947
ID_F8BV89TZJ33W,34.30926578,70.39092916
ID_6P6XU02WLLFH,34.06263393,70.66422228
ID_0J55X8JBK9RF,34.25759386,70.35742601
ID_60K7SKOGNGNP,34.2977152,70.41296804
ID_YOP9PVE96EMA,34.28677609,70.3345845
ID_PYCR05IA2YVN,34.29612479,70.39554111
ID_J3GNSGW4EM5S,34.29573995,70.36658904
ID_MBTQ2UE1BPOL,34.23918434,70.29861094
ID_TSJHODO5F07C,34.29258498,70.37183501
ID_96J5XW6OWECO,34.28664526,70.36941253
ID_ISQVJW9ATJQ3,34.2489507,70.31293549
ID_IU71LWOGFPFR,34.28579703,70.3757329
ID_2HCP6WLQIRQ6,34.08948823,70.69684896
ID_ZHUCM7DVXYX5,34.08219851,70.70610503
ID_GZIZMPT4FI0Q,34.16203701,70.76630245
ID_NF3FVY8MP322,34.26905012,70.36065098
ID_ZUBD7JBTTH59,34.23797395,70.29871054
ID_TKKR9GB7POPT,34.07887041,70.6931875
ID_1K25M2JRTT1Z,34.1529642,70.76213961
ID_KYS0NKJWMYWM,34.2952054,70.39737316
ID_4GKHHEF1BLUX,34.09045403,70.65787634
ID_BCIXULACS2IB,34.17375887,70.77621761
ID_TKOY18VGORC2,34.28399702,70.4261843
ID_7VG3PXFS02IU,34.26039589,70.32613052
ID_SLUY55H6RBZZ,34.10043777,70.69671309
ID_QVFPH6UZNR5Q,34.08827172,70.66563535
ID_FYMC4NTREXUJ,34.08781642,70.66196827
ID_VXOZE3A9QFAJ,34.07865862,70.69594725
ID_6DSBWW18KX0K,34.28655719,70.33148399
ID_46ZXJKMEROXH,34.24684515,70.31812906
ID_6FP2ZN7ORO3O,34.09115361,70.69572359
ID_OOO2GTH1KB0X,34.11833033,70.75773264
ID_VXTCXFC5EUII,34.1452918,70.75286085
ID_ZCOC1XS3VNT8,34.23945879,70.31413011
ID_S15FASZ530NV,34.26585958,70.3412345
ID_WV4Y5CLCTAQG,34.28485291,70.40123883
ID_Q039XZMWTLLN,34.25189983,70.31931124
ID_PH0AW4AKR5V5,34.24033472,70.31057213
ID_ZM1B4NEGKIUG,34.0967067,70.75666236
ID_XET8K8AQW53C,34.27545538,70.33686483
ID_DC2OH80ODACD,34.1436344,70.75657142
ID_3B6XBYOCLBL1,34.26219107,70.33583929
ID_NPOVYKZ1N4TH,34.30392685,70.42319188
ID_N9S9JU7VVP7O,34.25991024,70.36064753
ID_1KG93CLVR7GF,34.28244749,70.34010697
ID_EP9DO700AJMA,34.304079,70.40108156
ID_D7H1G66BWLYE,34.25149981,70.316454
ID_TTNE1JCO97BU,34.24440531,70.32328183
ID_KEFZXI71FIEF,34.13171976,70.74063794
ID_RREZ3XT9684C,34.28766657,70.34536265
ID_GIJ5OFONAW9L,34.29833329,70.42277352
ID_VWI8PZPOCHR7,34.10334559,70.698514
ID_GASLS22DTQVM,34.2552068,70.32341954
ID_85B4MACWYFI8,34.28606546,70.34927337
ID_4YCTD63SKOFH,34.08074805,70.70493269
ID_PV42FZ758NCZ,34.09440642,70.69130387
ID_1PA7YNFD8HVG,34.24578909,70.31966074
ID_0YCR89AUZH4L,34.08094044,70.69287505
ID_B3IOO12YSATL,34.28131254,70.40328543
ID_IYMI33N8Y6TK,34.12121405,70.69519121
ID_T2OB06WZ3ETL,34.24958156,70.31626609
ID_RQYV03ZBXMHJ,34.30241818,70.40708979
ID_E90BQI387WNG,34.2949046,70.40930376
ID_UY65FYJ47JF4,34.29042973,70.40409015
ID_GO3KFN2EVP8N,34.28486437,70.37251556
ID_UWUHQ77WMSGE,34.30730164,70.41277834
ID_XYCITS3H762L,34.30367618,70.40509654
ID_H24XI1SSTEV2,34.28620796,70.33984125
ID_X4Y7OMF3MXBP,34.2888197,70.36841226
ID_NRKNRGRJSPKV,34.30439667,70.41346762
ID_IV5MUQHNINQA,34.30525769,70.37235744
ID_NOUB7DPHJWJ9,34.08299518,70.69157514
ID_QI97BXXP8LR0,34.29251315,70.4188235
ID_LJ9NSG4H9SO2,34.25954822,70.32174625
ID_OADA1T8T45Z5,34.268653,70.34800566
ID_YFQAG194QZVB,34.30929044,70.36840248
ID_A5QZG0MSVNAF,34.26660058,70.3391134
ID_5S8Z17JHZLRK,34.14301193,70.74752292
ID_EJ315KRK6NXM,34.09201583,70.74973485
ID_MG4VJHC1EBM3,34.07794681,70.70552781
ID_ZFRFU0RKXHUX,34.25244077,70.3389708
ID_FONQUINQ5BAM,34.28385825,70.38233505
ID_KSO5G7NNLH34,34.23812961,70.31179929
ID_7O1SFF84N7I0,34.25925461,70.3658257
ID_QLEBSXLYHWD1,34.27412489,70.33708543
ID_CCPIO5CN7U3E,34.30573171,70.41630948
ID_01MH7OHC15AN,34.26655971,70.33675162
ID_Q4Y79W2AUC6J,34.2657326,70.36394265
ID_M7E264DYIP22,34.27938097,70.33846564
ID_GYP2IJZXAXRK,34.24741423,70.30358005
ID_HHFL535Z82AA,34.11012837,70.7022327
ID_PN0EPOTPCRLE,34.25866903,70.34088348
ID_5S5FHDZQQHV5,34.25533229,70.3105521
ID_JR8874G9ZUES,34.26568386,70.33051637
ID_TRQ2F7U4HHLT,34.27646159,70.33601853
ID_M6NT8LSZ0120,34.29643452,70.37350249
ID_KBDGFP8MKLVM,34.12562306,70.68805715
ID_7ZZCM8D04TP8,34.11763149,70.68127499
ID_L981DGI8400S,34.24625968,70.31155736
ID_2WAN47I5WQ0P,34.28944207,70.34984107
ID_KXLCJWLOXHE0,34.24997542,70.34991713
ID_5A0JOVYJZAKT,34.12991578,70.7370495
ID_0WMK63H88457,34.29924151,70.42139123
ID_RVOQ3EVGT58Y,34.30105951,70.4037426
ID_V0Y1KOE5MNVY,34.28460069,70.34469455
ID_9DDRJ28SCN8I,34.28223837,70.34937022
ID_FNR6KP30SSHQ,34.1202937,70.75627206
ID_DJBWQ4GFXQRA,34.05435658,70.66970533
ID_N60AFC1QQR31,34.30574085,70.40527078
ID_W5CMM6P4RXDV,34.096775,70.69216198
ID_PE4B20QK0ZDP,34.30124345,70.37382579
ID_2VXU4NBD5TWX,34.25716891,70.34353523
ID_8EBFZ5WAZWH4,34.29131609,70.37576594
ID_G5JNGDA7O1X9,34.09853641,70.69411261
ID_H9FHLS4F3BDR,34.25840361,70.33316973
ID_SQ16V9FN8K3J,34.09529551,70.68986869
ID_VHUD37O4H0AH,34.07773888,70.69737133
ID_Y7RGGURS18JG,34.26151147,70.33307128
ID_OCP63SCASDU0,34.28329143,70.39827916
ID_PN82JVHEA463,34.28576879,70.35203122
ID_K6EN56EVULXA,34.29998779,70.37450279
ID_VXLGHFTZVGGP,34.30631549,70.40148393
ID_UYXD1W3SZMFL,34.28855396,70.41932122
ID_48FJ3ZQDB723,34.29722264,70.40798036
ID_EEJCD0N1H5YI,34.12677047,70.68859448
ID_CGO5IEPIBIU4,34.26860635,70.34605236
ID_XN5C0B9TYSN8,34.29490824,70.42481443
ID_1KY0SWDI6PIV,34.30223492,70.37214306
ID_HW0DS3OVVA2Y,34.31325318,70.38869315
ID_FBEOSIBKNWAX,34.09452143,70.69565599
ID_80DDZWSTUGVR,34.30954976,70.39995192
ID_K16LMXISDLV9,34.11500136,70.76013447
ID_GVODMSNR262R,34.30780915,70.36794058
ID_9XEBJCBRRQHB,34.11878687,70.68671499
ID_77K4R6C3BZ72,34.29666487,70.41118035
ID_PHMAKK7V3OY8,34.13106024,70.7195626
ID_AKUOJICFLAJK,34.28914312,70.39431405
ID_RO1YUXZIFYR9,34.25045811,70.35377734
ID_XAQYEV2ZN5RH,34.30708486,70.41515569
ID_PLG7QDSYU8HA,34.26095207,70.34399796
ID_I0KWH4KQS4R8,34.28725142,70.34846415
ID_RQOG9MUJJH71,34.09088828,70.69100691
ID_XWKXFUFU8PYF,34.26537883,70.35150556
ID_LBZ54E55XMTL,34.15745063,70.75990976
ID_7DIM0GS108XZ,34.23553311,70.30124238
ID_VZ0Z0WWJVFE2,34.28841442,70.40994779
ID_3N0M59Q60OSU,34.08259835,70.69018765
ID_ASZ7T99DV8EV,34.13131784,70.74230659
ID_BYVTGPQANTR3,34.24043143,70.30520355
ID_0H6FNFV95OG2,34.11392894,70.75341134
ID_ZKJACEXFLSSJ,34.29820059,70.40089778
ID_9YEI06GPY8EK,34.2921241,70.38355321
ID_6JY2YSDBIXSS,34.29140534,70.42471675
ID_FT00M9Q97VLR,34.26557255,70.34828835
ID_U3TNSMNOIIJ3,34.13081776,70.71673151
ID_B8ITM4MJEZ9A,34.28789505,70.37867828
ID_N2N7919E4372,34.29412337,70.42293973
ID_88AF5E4JIHUP,34.06519433,70.67074112
ID_BGVTISGHQVMU,34.2804868,70.34633903
ID_2P25AAS24IJ1,34.23677564,70.30152379
ID_PTE432QB0M72,34.13135841,70.74344191
ID_DYZRIN2H5KAG,34.28674469,70.434284
ID_KW17PW9J5TAB,34.07587801,70.69784112
ID_2KTYDGD6P5BW,34.10534786,70.68949898
ID_HAOZJ6C5FNB6,34.1676975,70.77255364
ID_ERWLWK9D5678,34.11664187,70.75818563
ID_7XWP45CCFM39,34.05861683,70.6693716
ID_F70QZPB0BDGG,34.24883027,70.34964801
ID_18LR940OWEOE,34.28159194,70.33061916
ID_5NQKJ9WR1RS2,34.08228167,70.68585676
ID_9XACA2VNFYJT,34.28478525,70.38409709
ID_ZU8UD16AKUZM,34.1432088,70.74402995
ID_UK37JE58V30T,34.28193402,70.33782315
ID_T8WG9TAQHY88,34.1154205,70.6861763
ID_RS495JE5IBQ7,34.12679541,70.74065018
ID_L3ZXW75QJY8B,34.28757449,70.37347174
ID_7AYVQQ1PIBEB,34.28169647,70.41175873
ID_L2F30CJAPDW4,34.29133978,70.43118706
ID_7CUAJ6SSRG1L,34.25124802,70.3250837
ID_V1IWIZG0N2K1,34.0837672,70.69794165
ID_SVGW9URHRJSD,34.28283726,70.40589907
ID_99LCIKEFYLHP,34.28516441,70.34342281
ID_T0UVAS6BDB8T,34.27553552,70.33853211
ID_FWJOERR1I1IU,34.29936817,70.41983757
ID_UIZ65N2T7KHE,34.30361723,70.42551498
ID_GOC5SSK9FRK2,34.24836078,70.35583442
ID_2KJSFORYZGCL,34.31072195,70.38436696
ID_18DOSENCGPQM,34.28657109,70.39413314
ID_Z84C1J0TUV72,34.29707896,70.39840352
ID_5V3VL9Y8JJL6,34.28846121,70.35090171
ID_0FJ6IFJZX8KF,34.3034142,70.38485061
ID_D4G2IJ8NUA89,34.30064177,70.37924097
ID_0A5OTDK51WVN,34.28434548,70.33253432
ID_H3YLMHBNFQEA,34.28224292,70.35411564
ID_DDA69GI9ZA7X,34.30974432,70.38387406
ID_W46F2B2MHMI0,34.28994706,70.33605886
ID_VHFPX8RI14MB,34.29353948,70.41096629
ID_HF7RUGDKWM4H,34.23622298,70.31320052
ID_Y1SCK7Q9PMQ9,34.07542016,70.70855808
ID_6BKX812TM633,34.1188121,70.68281708
ID_LODST8KEVHK5,34.16140978,70.75681113
ID_VD5FLFXSF3V4,34.25413235,70.34210586
ID_T3WAJGS3B84X,34.29270196,70.40457807
ID_9ZLHTVF6NSU7,34.25483469,70.34869898
ID_B2WO8GOJOMY1,34.30592811,70.38944608
ID_K82JJ5PQCMXM,34.14311445,70.74481892
ID_5LACW9CE2OIB,34.09814506,70.75263504
ID_O6RIQWT1103E,34.30146316,70.37256538
ID_69V1K0KCHH3K,34.28829776,70.40787984
ID_4TCAUXDQVWDC,34.28598635,70.42507544
ID_YYRT70H41G2P,34.29960228,70.40254537
ID_4R7AXTGUE0LZ,34.12947186,70.75903598
