ID,Country,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,Lat,Lon,ndvi,ndwi,evi,savi,gndvi,msavi2,pvi,vrpi
ID_3DRUZOA3UAGE,Iran,0.0808723419904708,0.1118595749139785,0.1347255259752273,0.1644595712423324,0.2319425493478775,0.2668191492557525,0.2727999985218048,0.2797638177871704,0.2482574433088302,0.2104829847812652,32.213676,48.393412,0.3388118393737153,-0.4183970313550363,0.18726906416503983,0.2282158498348038,0.4183970313550363,0.2061688198684002,0.17511005639093835,2.0248575505429165
ID_DAOBPJI382OT,Iran,0.0392744690179824,0.0737510621547699,0.0569297857582569,0.1285170167684555,0.2453234046697616,0.276438295841217,0.2850978672504425,0.2943510711193084,0.1692063808441162,0.0991553217172622,32.292997,48.452791,0.6671041931407288,-0.5889576024261164,0.3425643531606733,0.40646185551668856,0.5889576024261164,0.38504474805647565,0.09316769652319286,5.007885827307771
ID_3PR0OWONVC1U,Iran,0.0772956013679504,0.1126076951622963,0.1271153837442398,0.1706340610980987,0.247043952345848,0.2761604487895965,0.2983384728431701,0.302072525024414,0.2685033082962036,0.1952219754457473,32.125102,48.22381,0.4024480832594177,-0.45195889909941495,0.23117734154488012,0.2775228951937888,0.45195889909941495,0.25529322700843815,0.16981994521907606,2.346989515001871
ID_7RT6AGC8VZMB,Iran,0.0906655937433242,0.1255107522010803,0.1543193608522415,0.1818042993545532,0.2432042956352234,0.2732580602169037,0.2841698825359344,0.2855602204799652,0.2770580649375915,0.2432645112276077,32.325875,48.283369,0.2961316010407621,-0.3872751525995408,0.16972880575662477,0.20754183801015247,0.3872751525995408,0.1881653848104261,0.19891559529590763,1.8414402507020675
ID_TZ41S7PT1ZYC,Iran,0.059157446026802,0.091917023062706,0.0890085101127624,0.131848931312561,0.2495383024215698,0.2939021289348602,0.3066489398479461,0.3089829683303833,0.2112553119659423,0.1466042548418045,32.133277,48.326667,0.5500728717652021,-0.5387613011836069,0.31157830428572053,0.3644927473300167,0.5387613011836069,0.3425351039332559,0.12795020125503417,3.445164282150787
ID_78PK6N1TP36H,Iran,0.0795236527919769,0.1145010739564895,0.1332731246948242,0.1675161272287368,0.2605408728122711,0.3014505505561828,0.3159946203231811,0.3158709704875946,0.2568763494491577,0.2017139792442321,32.302968,48.248873,0.4067095794313789,-0.4680500851555364,0.2405486799415102,0.28873017637119514,0.4680500851555364,0.2679031780075227,0.17570492794202341,2.3710303262324057
ID_PDHX6WPOVWRB,Iran,0.081003226339817,0.1158000007271766,0.1310225874185562,0.1656741946935653,0.263866662979126,0.2993053793907165,0.3096494674682617,0.309425801038742,0.241539791226387,0.2089602202177047,32.292368,48.258036,0.4053510497632621,-0.4556345259128087,0.24004782054075746,0.2848392473047336,0.4556345259128087,0.2635006781514412,0.17486154117548922,2.3633289005282405
ID_ZPO98G9T796H,Iran,0.0699936151504516,0.1071638315916061,0.1121723428368568,0.1630829721689224,0.2608765959739685,0.2894127666950226,0.3003361821174621,0.3041255176067352,0.2287936210632324,0.1715404242277145,32.150165,48.297831,0.45614533493930226,-0.4740425620298754,0.25981977989169835,0.30930753105570985,0.4740425620298754,0.2863222466593416,0.15513452645656753,2.6774530559129923
ID_0W9340EJVHD2,Iran,0.112753190100193,0.1436765938997268,0.1447446793317794,0.1888744682073593,0.2659659683704376,0.2919915020465851,0.3024787306785583,0.3037914931774139,0.2120404243469238,0.1660234034061432,32.37124,48.348946,0.35269632093528563,-0.35593464435044997,0.23803561994311176,0.24978381501106078,0.35593464435044997,0.2293260368020379,0.20394603656233837,2.089739892858
ID_B3ORMFDAYD1U,Iran,0.0607043467462062,0.0867347791790962,0.088289126753807,0.1201434805989265,0.1892173886299133,0.2124326080083847,0.2210739105939865,0.2258869558572769,0.1617913097143173,0.1159804314374923,32.102285,48.429524,0.4292199384210842,-0.4364370983610808,0.20498975182622647,0.24609126753916769,0.4364370983610808,0.2167148947541332,0.12376547104179088,2.5039766358823328
ID_LDCQIN7Q7D3A,Iran,0.0786527469754219,0.1190604418516159,0.1215428560972213,0.1733153909444809,0.289420872926712,0.3293428719043731,0.3420988917350769,0.3408142924308777,0.2326098829507827,0.164342850446701,32.404298,48.276362,0.47570357214172165,-0.48364726383995493,0.29775487993689764,0.34331643912376253,0.48364726383995493,0.32439388675083536,0.17014127859567724,2.8146359458710952
ID_GXCBEEGED0L5,Iran,0.1501387059688568,0.20920430123806,0.2704096734523773,0.305390328168869,0.3280999958515167,0.3441150486469269,0.3585365712642669,0.3571913838386535,0.4029527008533478,0.3419301211833954,32.061591,48.198298,0.14011833054443773,-0.26302892262806893,0.09501786323701979,0.11709179895541708,0.26302892262806893,0.10964989854640872,0.34188862390130254,1.3259014246300989
ID_9DCL29DYP54J,Iran,0.0739702135324478,0.1123808547854423,0.1257765889167785,0.1684000045061111,0.2747829854488373,0.3138872385025024,0.3221531808376312,0.326676607131958,0.2463978677988052,0.191344678401947,32.124833,48.310228,0.43840933374113933,-0.48275234815933055,0.2580445894332843,0.3107454763843899,0.48275234815933055,0.2900040768078215,0.16866892672287614,2.561312749948939
ID_YNDJOQF1N0VW,Iran,0.1187828555703163,0.1666785776615142,0.2152085751295089,0.2463992834091186,0.2762685716152191,0.2918592989444732,0.3046264350414276,0.3058914244174957,0.333172857761383,0.264052152633667,32.415078,48.162904,0.1720120002739246,-0.2926933804263618,0.10488858726994403,0.13151812649126138,0.2926933804263618,0.12009157095951739,0.2722066844523457,1.4154939451558033
ID_81HMDUBS3XH7,Iran,0.0750408619642257,0.1045010760426521,0.1247634440660476,0.1524075269699096,0.2155301123857498,0.2452741861343383,0.2561871111392975,0.257729023694992,0.2362967729568481,0.1994978487491607,32.323091,48.275374,0.34498877945566486,-0.4205461683726481,0.18228459541675424,0.2237758968934681,0.4205461683726481,0.2003349609170495,0.16274640355256378,2.0533828082180583
ID_AD3YDZL1XCH5,Iran,0.0969869568943977,0.1406086981296539,0.1723152101039886,0.207167387008667,0.2774347960948944,0.3044760823249817,0.3144043385982513,0.3134304285049438,0.2958369553089142,0.2585391402244568,32.235415,48.55439,0.2919322408009309,-0.3819574966871247,0.17532198788723,0.216002300777068,0.3819574966871247,0.19871271957202985,0.22240354678578728,1.8245884295908348
ID_D7LUTUIQZ7FS,Iran,0.0498914904892444,0.0672702118754386,0.0662723407149314,0.0991936177015304,0.1688340455293655,0.1940255314111709,0.1951766014099121,0.2085085064172744,0.1384127587080001,0.096959576010704,32.249249,48.334752,0.4930379891666501,-0.4873611835225625,0.21155698770618828,0.25393218158909636,0.4873611835225625,0.22034822635438278,0.09443148071274937,2.9450687768741823
ID_GT3TWM2QR2I7,Iran,0.0896893590688705,0.132629781961441,0.1613872349262237,0.1999553143978119,0.2761829793453216,0.3107723295688629,0.3238212764263153,0.3264914751052856,0.3005000054836273,0.2542595863342285,32.381841,48.305018,0.3347716243626888,-0.41886526704568755,0.20060092604791474,0.2473091324755631,0.41886526704568755,0.22899910762920317,0.20889351033546136,2.0064863034201337
ID_JFOA025TW7YZ,Iran,0.0605860203504562,0.0829193517565727,0.0823451578617096,0.119993545114994,0.2006537616252899,0.227933332324028,0.2409430146217346,0.2452010810375213,0.1726043075323104,0.1180064529180526,32.261107,48.177367,0.49057735561961174,-0.48793462677467336,0.24768940706659204,0.28895931350795817,0.48793462677467336,0.25948602028403256,0.11686036076874018,2.926013148537211
ID_TDXUMBV0TZKA,Iran,0.1082108691334724,0.1485152244567871,0.1815336942672729,0.2128576040267944,0.2803412973880768,0.314656525850296,0.3285815119743347,0.3291521668434143,0.2952097952365875,0.2424565255641937,32.33405,48.142513,0.2882639370632975,-0.3774209164885865,0.18310001250598365,0.2183629403830939,0.3774209164885865,0.20212186716746372,0.2345447804786403,1.8100304370524332
ID_IKBRZSO6S1P2,Iran,0.0560425519943237,0.0840723440051078,0.084236167371273,0.1295085102319717,0.2118489295244217,0.2393404245376587,0.2491702139377594,0.2544872462749481,0.1973191499710083,0.1349319219589233,32.137499,48.403383,0.4946937305726312,-0.4954285279521736,0.24722774869650815,0.2968552622084996,0.4954285279521736,0.26814223521035174,0.11901214610246427,2.9579956177200644
ID_TGWAMP5RB1MT,Iran,0.0471652187407016,0.0693956539034843,0.0576847828924655,0.0998739153146743,0.1909717321395874,0.2213499993085861,0.2461565285921096,0.2330130487680435,0.1301304399967193,0.0816282629966735,32.125372,48.41587,0.6202966435958531,-0.5601636892214916,0.30434844759857677,0.3516958067598533,0.5601636892214916,0.32212106573394306,0.09024018482939325,4.267269741674998
ID_I786J48HNOGL,Iran,0.0542361699044704,0.0843851044774055,0.0743978694081306,0.128910630941391,0.2352510690689087,0.2632723450660705,0.2739616930484772,0.2812170088291168,0.1749723404645919,0.1080170199275016,32.235954,48.439226,0.572867362196221,-0.5290310667765321,0.3038477792108199,0.35285243275115546,0.5290310667765321,0.3268721550074131,0.1124983947891342,3.682386272993688
ID_14WCNGIHOYTP,Iran,0.102663829922676,0.1397553235292434,0.1664319187402725,0.1977510601282119,0.2794595658779144,0.313208520412445,0.3320319056510925,0.3227468132972717,0.2754531800746918,0.238159567117691,32.2382,48.51199,0.3322206724089178,-0.40754935748452253,0.21221997240270538,0.24878215344221158,0.40754935748452253,0.2311349775513155,0.217327251007167,1.9950013685130266
ID_CU4UVAFIWB90,Iran,0.0622860230505466,0.0984881743788719,0.0975032225251197,0.141472041606903,0.2820946276187897,0.3278365731239319,0.3369258046150207,0.3380053639411926,0.225764513015747,0.1656021475791931,32.369264,48.259114,0.5511201304066332,-0.5476113348200363,0.32914845688686656,0.38433509951418776,0.5476113348200363,0.3661820970089627,0.13858859583409483,3.4555350673483503
ID_IDI3XZ7DNXUJ,Iran,0.0642021745443344,0.0969282612204551,0.1049826070666313,0.1450891345739364,0.2238456457853317,0.2508956491947174,0.2628499865531921,0.2671586871147156,0.2202065289020538,0.165932610630989,32.331535,48.29343,0.42918268316843605,-0.4611777570197236,0.2237302999076726,0.27286491769353616,0.4611777570197236,0.24689907511773024,0.14288609312920375,2.503747943565205
ID_HDJ154PTN4WK,Iran,0.0608063824474811,0.0954212769865989,0.0897659584879875,0.1464383006095886,0.2756255269050598,0.3172616958618164,0.3374936282634735,0.3370829820632934,0.2205574512481689,0.1505212783813476,32.338452,48.387573,0.5798059948964711,-0.5591684378181481,0.3489020115049577,0.40074161537121844,0.5591684378181481,0.38368724021792694,0.13100819594598015,3.759706173121707
ID_2EJ4VD5HV22D,Iran,0.0984252765774726,0.1401439607143402,0.1696934103965759,0.2038197815418243,0.255061537027359,0.2777900993824005,0.2963967025279999,0.2979120910167694,0.308439552783966,0.2523076832294464,32.119802,48.21851,0.27184290895251734,-0.3579339909668802,0.16075348527698918,0.1967258909438543,0.3579339909668802,0.17927343807054685,0.2200822193107005,1.7466600608433562
ID_451B8S6TAH0D,Iran,0.0765080228447914,0.1069566830992698,0.1405411809682846,0.1682684421539306,0.1849989295005798,0.196882888674736,0.2025566846132278,0.2140529453754425,0.2704449295997619,0.2040732651948928,32.419031,48.140177,0.18075164513143752,-0.3088719631740088,0.08426056157228963,0.11033506223296338,0.3088719631740088,0.09464642165919268,0.17661131222987317,1.4412621497676044
ID_T2U7QHZU192N,Iran,0.1036021262407302,0.139095738530159,0.1660531908273697,0.2023787200450897,0.2672191560268402,0.2931999862194061,0.3030914962291717,0.3061319291591644,0.2681127786636352,0.2437255382537841,32.207927,48.409492,0.2921024348833479,-0.37087402079408893,0.18002993035508305,0.2121019295137615,0.37087402079408893,0.19409285870031345,0.21661321903614564,1.8252675225269728
ID_UFOMZYH7ILXR,Iran,0.1033999994397163,0.1433787196874618,0.1734531968832016,0.2050787210464477,0.2856872379779815,0.3175382912158966,0.3332680761814117,0.3267170190811157,0.2899616956710815,0.2442914843559265,32.390195,48.528609,0.3153901124609617,-0.3983858868657723,0.19995765137342514,0.23812183705780227,0.3983858868657723,0.22113579620701695,0.22504103796467534,1.9213717715783862
ID_POQN1QKYTQOG,Iran,0.1213999986648559,0.1660276651382446,0.2050404250621795,0.2446978688240051,0.2799276709556579,0.2949893474578857,0.3140531778335571,0.3124212622642517,0.354080855846405,0.3062808513641357,32.331984,48.305198,0.21000596455678824,-0.30833455419508793,0.13344722381285098,0.16045545639029585,0.30833455419508793,0.147227060469999,0.26383093355582155,1.531664683870602
ID_JYGY5MDK8EG0,Iran,0.0727829784154892,0.088395744562149,0.0853170230984687,0.1199319139122963,0.1789042502641677,0.1989276558160781,0.2087085098028183,0.2110404223203659,0.1520553231239318,0.1126595735549926,32.257154,48.338974,0.41966248810703033,-0.4049513376973569,0.21007484922357858,0.23309984677726275,0.4049513376973569,0.20325348860089953,0.1228527658910508,2.446270418529925
ID_ITXKKEUFF85L,Iran,0.0761521309614181,0.1064765974879264,0.1171723380684852,0.157361701130867,0.2302468121051788,0.2555808424949646,0.27475106716156,0.2817510664463043,0.2412329763174057,0.1643468141555786,32.089888,48.236117,0.4020651152502149,-0.44140151745899875,0.22404917860348708,0.2650094080428891,0.44140151745899875,0.2408205867787423,0.15832442206128933,2.3448458201881466
ID_S2MASZLR8RS5,Iran,0.0827760845422744,0.1208369582891464,0.1359739154577255,0.1777065247297287,0.2727586925029754,0.3078086972236633,0.3168521821498871,0.3223173916339874,0.2581478357315063,0.1960500031709671,32.133636,48.310228,0.39944311436064367,-0.44784118624493036,0.23927674153937958,0.2847501770989219,0.44784118624493036,0.26413982106257694,0.1819078782611616,2.330242393059549
ID_FS029OWRM6B0,Iran,0.0748361721634864,0.1082702130079269,0.1216382980346679,0.1620489358901977,0.2594255208969116,0.2959638237953186,0.305225521326065,0.3100425601005554,0.2381042540073394,0.1932276636362075,32.229127,48.416499,0.4300838229071171,-0.4763176303024492,0.24913721550892726,0.2971103512563782,0.4763176303024492,0.27492966653174455,0.162844449010559,2.5092879977576903
ID_ON1DPH4SL9FL,Iran,0.0850338712334632,0.1200499981641769,0.1612543016672134,0.1859236508607864,0.2021403163671493,0.2152650505304336,0.2227725833654403,0.2326543033123016,0.2950537502765655,0.2256844043731689,32.421905,48.175032,0.16019264300465844,-0.2996377448152113,0.07924834010306211,0.10438305000637153,0.2996377448152113,0.09082033527362554,0.20103470313704433,1.3814985464709308
ID_JEUVGTQS8J6U,Iran,0.099051609635353,0.1408548355102539,0.1643301099538803,0.2006387114524841,0.2796021401882171,0.3069774210453033,0.3189462423324585,0.3181494772434234,0.2683354914188385,0.2281171977519989,32.330906,48.253724,0.31993316380390346,-0.38732272585738836,0.1979669524807265,0.23586878503544942,0.38732272585738836,0.2177468718460137,0.2164358328098078,1.9408874151059208
ID_32XPDMBKKJPM,Iran,0.1076387092471122,0.1459430158138275,0.1812301129102707,0.2317591458559036,0.2700957059860229,0.2902827858924866,0.3015903234481811,0.3129085898399353,0.3423774242401123,0.2714914083480835,32.33971,48.157515,0.2492856587548285,-0.34778930188981927,0.15219280597075904,0.1836961352531536,0.34778930188981927,0.16769236196704584,0.2326880265297391,1.6641292035032955
ID_1NHR4UWKB6TM,Iran,0.050670213997364,0.0803595781326294,0.0761191472411155,0.122557446360588,0.2577148973941803,0.3072936236858368,0.3255085051059723,0.3284468054771423,0.2461787164211273,0.1616702079772949,32.300723,48.38389,0.620946681353837,-0.6040113453050823,0.3557123519132273,0.41489858460250384,0.6040113453050823,0.39809117242913344,0.11068778782850794,4.276302571741765
ID_W1YK95LFF7LP,Iran,0.0821361690759658,0.1193808540701866,0.1511297821998596,0.1843595802783966,0.2480638325214386,0.2823446691036224,0.2927531898021698,0.2961170077323913,0.2761766016483307,0.2338553220033645,32.250866,48.556187,0.3190557343606835,-0.42066977554923607,0.1788726974949001,0.22506509567905264,0.42066977554923607,0.2052067620733522,0.19259283316443576,1.9370979401996504
ID_EHTAULQR4JR2,Iran,0.1110439524054527,0.1558549404144287,0.2017593383789062,0.239564836025238,0.2705296576023102,0.2877659201622009,0.3056989014148712,0.3107065856456756,0.3592318594455719,0.2778681218624115,32.426577,48.322086,0.20482387492260312,-0.3246510968396629,0.12348580449266942,0.15475514358377923,0.3246510968396629,0.14141613506517858,0.254946255267025,1.5151660580922675
ID_N10P79A0WR7U,Iran,0.0877382978796958,0.1273446828126907,0.1455340385437011,0.1829638332128524,0.2690978646278381,0.2997702062129974,0.3114957511425018,0.3107872307300567,0.2503595650196075,0.2164553254842758,32.207298,48.34643,0.36313106135324386,-0.41963104144731955,0.21741764876734668,0.2601199791072605,0.41963104144731955,0.24000478102597245,0.19338258612270207,2.1403635483458774
ID_S0RP6ANVY5AB,Iran,0.0777720436453819,0.1095290333032608,0.1286085993051529,0.1544720381498336,0.2313236594200134,0.2721010744571686,0.2852075397968292,0.2858290374279022,0.2522376477718353,0.2022204250097274,32.367378,48.259563,0.37842637271593604,-0.445052519744663,0.21254377754328208,0.2570521581817891,0.445052519744663,0.23443263153535399,0.16892833081392886,2.217639732784198
ID_EGH9P0R5EWKR,Iran,0.1222840398550033,0.1631510704755783,0.1995680779218673,0.2113617062568664,0.2698223292827606,0.2943361699581146,0.2966829836368561,0.3118468225002289,0.3157755434513092,0.2668872475624084,32.192566,48.272768,0.19569712437480963,-0.29039152704559756,0.12316715040961519,0.14622053033957708,0.29039152704559756,0.13300085717378374,0.2577706141567646,1.4866254499530238
ID_KSSDKA0UKVP1,Iran,0.1215879097580909,0.174506589770317,0.2293835133314132,0.2646681368350982,0.3043340742588043,0.3240615427494049,0.3424703180789947,0.3461593389511108,0.3812131881713867,0.3053033053874969,32.422894,48.336549,0.19775473824957443,-0.3248959977872662,0.1251748058910139,0.15825871228930802,0.3248959977872662,0.14706926304027856,0.2882175325366733,1.493003194105732
ID_NQ7VNQ3DGNJI,Iran,0.1098064184188842,0.1493288725614547,0.1907417178153991,0.2198454588651657,0.2340657711029052,0.2475807517766952,0.2600320875644684,0.2698336839675903,0.3538133800029754,0.2953593730926513,32.474277,48.24007,0.1537142773650706,-0.2704293417940011,0.0876574967899906,0.10931680493877095,0.2704293417940011,0.09740999720717802,0.2422426781053341,1.3632680388048561
ID_NL6IIXODK3JA,Iran,0.0797021239995956,0.1133659556508064,0.1203872337937355,0.1590276658535003,0.2780382931232452,0.3231574594974518,0.3295829892158508,0.3299276530742645,0.2169723361730575,0.1707085072994232,32.261915,48.406438,0.46491022010951716,-0.4881308242649345,0.2877242754624703,0.3303194411073728,0.4881308242649345,0.3101444219607076,0.16536301267553194,2.7376905244001133
ID_55M997RTD8GD,Iran,0.1230851039290428,0.1593617051839828,0.1907574534416198,0.2249212712049484,0.285874456167221,0.3165787160396576,0.3263914883136749,0.3283616900444031,0.3083702027797699,0.2611744701862335,32.38759,48.496179,0.2622726721854816,-0.3438573031851772,0.17526064906451744,0.20002090545066786,0.3438573031851772,0.18478816677210086,0.24856499979417535,1.7110287562816786
ID_AX0WROGON0PP,Iran,0.0818372368812561,0.1171159595251083,0.1276361644268036,0.1628085076808929,0.2592372298240661,0.2883340418338775,0.3008404374122619,0.2992680966854095,0.2320329844951629,0.1944446861743927,32.234427,48.276991,0.4042327451301841,-0.4395780976997089,0.2384291804508839,0.27982009343432024,0.4395780976997089,0.25775954083814523,0.1732256864471111,2.357015652760288
ID_SQC83HRXG6ID,Iran,0.0534053184092044,0.0796946808695793,0.0827031880617141,0.1243499964475631,0.1980670243501663,0.2236372381448745,0.2395457476377487,0.2477904260158538,0.194831907749176,0.130757451057434,32.077761,48.225337,0.4867124207426702,-0.5007231305746105,0.23493053379435397,0.2861224005889651,0.5007231305746105,0.2565935826182641,0.11485233769704184,2.8964511919298297
ID_6Q6523CE0MD1,Iran,0.0750021487474441,0.111308604478836,0.1321731209754943,0.1634107530117035,0.2357967793941497,0.2648709714412689,0.2701430022716522,0.273417204618454,0.2600924670696258,0.2160311788320541,32.438794,48.43177,0.3429389808754986,-0.4163946224945687,0.18387824728599306,0.22935955217055504,0.4163946224945687,0.20695521710965292,0.17279855132329264,2.0438573310358494
ID_E3NOIAMZ0WGN,Iran,0.1279304772615432,0.171804279088974,0.2168828845024109,0.2459117621183395,0.2638139128684997,0.2779347598552704,0.2918433248996734,0.2927850186824798,0.3493620455265045,0.2824887633323669,32.431967,48.162276,0.14734927945891554,-0.2589014690856434,0.0917698250806852,0.11146796776752951,0.2589014690856434,0.1011227081568078,0.27668555420073554,1.3456263529934251
ID_5P8O5BKZKGMN,Iran,0.082436166703701,0.1184361726045608,0.1385489404201507,0.1804723441600799,0.2773085236549377,0.3111383020877838,0.3194829821586609,0.3252531886100769,0.2464574426412582,0.2066553235054016,32.291829,48.384609,0.39502495965743006,-0.45909571976316954,0.23612842703293663,0.28329020798932586,0.45909571976316954,0.262990147909529,0.18227159919407024,2.3059215118486387
ID_BPTB9F2DMAFP,Iran,0.0749765932559967,0.109987236559391,0.1179893612861633,0.1667680889368057,0.2837893664836883,0.3208063840866089,0.332810640335083,0.3372936248779297,0.2562170326709747,0.2057936191558838,32.213317,48.409941,0.4765334478179716,-0.5032169651273971,0.29060880714450693,0.33890609804788524,0.5032169651273971,0.31906848267475285,0.16130307369262437,2.8206834642312106
ID_VN1ODJXT7KOL,Iran,0.096004344522953,0.1350065171718597,0.1560195684432983,0.1919565200805664,0.2824565172195434,0.3152195513248443,0.3232630491256714,0.3264152109622955,0.2692673802375793,0.2350282669067382,32.161753,48.307713,0.34894543334508976,-0.41079867789340885,0.21729133915045393,0.2561724435039219,0.41079867789340885,0.23736622656136397,0.20632223684350823,2.071939131424747
ID_Z8F6JOOVRAGG,Iran,0.0876369550824165,0.1205152198672294,0.1321456581354141,0.1679217368364334,0.265143483877182,0.2981021702289581,0.3072021603584289,0.3085130453109741,0.2339130491018295,0.1953500062227249,32.169569,48.289836,0.39844627617166156,-0.4364726548935323,0.2426623649843029,0.27953942955395633,0.4364726548935323,0.25814631325243076,0.17884740194838833,2.324723828940551
ID_YCXG96HJT9JI,Iran,0.072125531733036,0.1066616997122764,0.1189787238836288,0.1608659625053405,0.2596766054630279,0.297178715467453,0.3069382905960083,0.3102574348449707,0.2371276617050171,0.1933595687150955,32.229217,48.417307,0.44130560724844153,-0.4842277455917054,0.2540218738029953,0.30449742866753393,0.4842277455917054,0.28231435728258336,0.1597894080422373,2.5797746065609157
ID_GZ7S8QWADIIN,Iran,0.0829617008566856,0.118517018854618,0.1305042505264282,0.1739063858985901,0.2963297963142395,0.3389808535575866,0.3446404337882995,0.3505382835865021,0.2341085076332092,0.1874170154333114,32.239637,48.417218,0.4506757422125156,-0.48822147553354134,0.28448069462732906,0.32939140217795454,0.48822147553354134,0.3106506437488792,0.17628852249551194,2.6408368493599905
ID_LJHBB5HAV7EU,Iran,0.0554173924028873,0.0731239095330238,0.0747934803366661,0.1068434789776802,0.1697152107954025,0.1926804333925247,0.1928543448448181,0.2087195664644241,0.1586543470621109,0.1195239126682281,32.089798,48.499234,0.4411052637102445,-0.4501512185342351,0.19259760164079737,0.23069341298578,0.4501512185342351,0.19896628652184334,0.10460005184637867,2.578491386906017
ID_V6QO3W80998J,Iran,0.0783172026276588,0.1106139793992042,0.126892477273941,0.1589602082967758,0.2092290371656417,0.2329139858484268,0.2433129101991653,0.2469731122255325,0.2402881681919098,0.190556988120079,32.314108,48.228392,0.3144752531017169,-0.3749331703803169,0.16428611683474142,0.20067750889813168,0.3749331703803169,0.1779163974593856,0.16833642869933177,1.9174730876590167
ID_I42JM7DIQEM8,Iran,0.0499446801841259,0.0668468102812767,0.0628148913383483,0.100559577345848,0.1694489419460296,0.1923787295818328,0.1872382909059524,0.2067765891551971,0.1262000054121017,0.0865936204791069,32.132917,48.411019,0.49758774693794156,-0.47382345545700516,0.2091953766081122,0.24882915474467915,0.47382345545700516,0.21453365865434615,0.09172898461571187,2.9807946319194536
